Created on 01-28-2021,https://www.CryptoDataDownload.com
Unix Timestamp,Date,Symbol,Open,High,Low,Close,Volume
1587441600000,2020-04-21 04:00:00,ETHUSD,172.06,174.73,168.53,171.83,21530.82758116
1587355200000,2020-04-20 04:00:00,ETHUSD,184.34,186.84,166.88,172.06,32058.80339676
1587268800000,2020-04-19 04:00:00,ETHUSD,187.85,189.08,176.9,184.34,12339.27449198
1587182400000,2020-04-18 04:00:00,ETHUSD,173.36,190.06,171.99,187.85,22877.01844876
1587096000000,2020-04-17 04:00:00,ETHUSD,171.74,175.0,168.67,173.36,14668.40701199
1587009600000,2020-04-16 04:00:00,ETHUSD,153.26,175.03,152.64,171.74,37096.81207385
1586923200000,2020-04-15 04:00:00,ETHUSD,160.62,161.52,148.5,153.26,16456.70413369
1586836800000,2020-04-14 04:00:00,ETHUSD,158.32,162.15,155.74,160.62,19628.10716219
1586750400000,2020-04-13 04:00:00,ETHUSD,152.59,159.51,150.99,158.32,13246.02950118
1586664000000,2020-04-12 04:00:00,ETHUSD,156.25,165.37,150.12,152.59,17653.14866542
1586577600000,2020-04-11 04:00:00,ETHUSD,160.38,161.49,154.25,156.25,9950.3154613
1586491200000,2020-04-10 04:00:00,ETHUSD,163.71,164.18,152.46,160.38,35924.97080614
1586404800000,2020-04-09 04:00:00,ETHUSD,170.44,171.15,163.0,163.71,4204.38605619
1586318400000,2020-04-08 04:00:00,ETHUSD,172.21,174.81,166.14,170.44,16298.84579225
1586232000000,2020-04-07 04:00:00,ETHUSD,171.24,175.7,162.34,172.21,39818.73022471
1586145600000,2020-04-06 04:00:00,ETHUSD,144.21,176.74,144.21,171.24,68128.83157232
1586059200000,2020-04-05 04:00:00,ETHUSD,144.27,145.06,141.0,144.21,9287.56426119
1585972800000,2020-04-04 04:00:00,ETHUSD,140.18,146.5,139.5,144.27,11050.80696882
1585886400000,2020-04-03 04:00:00,ETHUSD,141.72,146.87,137.85,140.18,34677.11250961
1585800000000,2020-04-02 04:00:00,ETHUSD,136.6,150.32,135.99,141.72,30844.53954199
1585713600000,2020-04-01 04:00:00,ETHUSD,132.92,139.17,128.93,136.6,19937.97196608
1585627200000,2020-03-31 04:00:00,ETHUSD,132.51,135.4,130.77,132.92,12367.87540681
1585540800000,2020-03-30 04:00:00,ETHUSD,126.97,135.56,126.85,132.51,32555.22402709
1585454400000,2020-03-29 04:00:00,ETHUSD,130.44,130.44,123.87,126.97,12208.2866767
1585368000000,2020-03-28 04:00:00,ETHUSD,126.29,133.45,125.38,130.44,11951.37828683
1585281600000,2020-03-27 04:00:00,ETHUSD,139.77,139.77,124.7,126.29,5249.383099
1585195200000,2020-03-26 04:00:00,ETHUSD,137.67,142.38,137.5,139.77,2154.51127074
1585108800000,2020-03-25 04:00:00,ETHUSD,136.25,142.88,132.87,137.67,31627.35023354
1585022400000,2020-03-24 04:00:00,ETHUSD,134.71,144.14,133.17,136.25,66472.06892176
1584936000000,2020-03-23 04:00:00,ETHUSD,125.14,138.38,120.75,134.71,59761.83772428
1584849600000,2020-03-22 04:00:00,ETHUSD,135.95,137.35,119.17,125.14,43244.51349184
1584763200000,2020-03-21 04:00:00,ETHUSD,134.24,137.67,125.79,135.95,40747.8111329
1584676800000,2020-03-20 04:00:00,ETHUSD,135.15,153.17,115.0,134.24,98750.50487556
1584590400000,2020-03-19 04:00:00,ETHUSD,116.33,143.5,116.07,135.15,52647.58083254
1584504000000,2020-03-18 04:00:00,ETHUSD,117.77,120.44,110.31,116.33,31907.20878712
1584417600000,2020-03-17 04:00:00,ETHUSD,117.69,120.44,113.0,117.77,25545.87802133
1584331200000,2020-03-16 04:00:00,ETHUSD,122.0,122.03,100.7,117.69,140738.27369292
1584244800000,2020-03-15 04:00:00,ETHUSD,121.05,133.9,119.49,122.0,47973.97828407
1584158400000,2020-03-14 04:00:00,ETHUSD,134.39,134.39,120.5,121.05,34772.10536722
1584072000000,2020-03-13 04:00:00,ETHUSD,135.47,138.99,130.56,134.39,5201.79979296
1583985600000,2020-03-12 04:00:00,ETHUSD,183.11,183.11,119.63,135.47,14267.58583914
1583899200000,2020-03-11 04:00:00,ETHUSD,201.84,202.24,181.63,183.11,41583.9435919
1583812800000,2020-03-10 04:00:00,ETHUSD,202.63,206.28,195.72,201.84,30844.39985731
1583726400000,2020-03-09 04:00:00,ETHUSD,201.83,208.5,189.97,202.63,43594.7121468
1583640000000,2020-03-08 04:00:00,ETHUSD,231.69,233.11,196.1,201.83,33947.19361818
1583553600000,2020-03-07 04:00:00,ETHUSD,244.46,252.16,229.64,231.69,9557.82167433
1583467200000,2020-03-06 04:00:00,ETHUSD,229.67,247.02,229.17,244.46,12755.08090818
1583380800000,2020-03-05 04:00:00,ETHUSD,226.8,231.14,226.8,229.67,314.380046
1583294400000,2020-03-04 04:00:00,ETHUSD,226.38,228.64,220.38,226.8,22701.59791072
1583208000000,2020-03-03 04:00:00,ETHUSD,231.97,232.82,219.93,226.38,40957.27898952
1583121600000,2020-03-02 04:00:00,ETHUSD,218.82,234.93,218.7,231.97,32037.31030061
1583035200000,2020-03-01 04:00:00,ETHUSD,223.69,227.77,212.16,218.82,15374.80336462
1582948800000,2020-02-29 04:00:00,ETHUSD,230.58,233.36,216.25,223.69,9666.97284723
1582862400000,2020-02-28 04:00:00,ETHUSD,230.08,232.45,213.0,230.58,17193.2972114
1582776000000,2020-02-27 04:00:00,ETHUSD,218.53,238.27,216.88,230.08,21979.33393222
1582689600000,2020-02-26 04:00:00,ETHUSD,238.72,241.97,209.77,218.53,36981.53125818
1582603200000,2020-02-25 04:00:00,ETHUSD,261.9,264.96,235.81,238.72,32573.21641046
1582516800000,2020-02-24 04:00:00,ETHUSD,268.54,272.67,256.64,261.9,16473.0108532
1582430400000,2020-02-23 04:00:00,ETHUSD,265.74,278.0,265.69,268.54,16034.12388112
1582344000000,2020-02-22 04:00:00,ETHUSD,263.02,266.51,256.8,265.74,6435.8764876
1582257600000,2020-02-21 04:00:00,ETHUSD,262.66,268.57,257.82,263.02,8108.28692619
1582171200000,2020-02-20 04:00:00,ETHUSD,260.87,266.05,258.78,262.66,1301.33154205
1582084800000,2020-02-19 04:00:00,ETHUSD,280.29,287.41,251.07,260.87,30243.64909844
1581998400000,2020-02-18 04:00:00,ETHUSD,268.9,286.54,259.39,280.29,23325.78966108
1581912000000,2020-02-17 04:00:00,ETHUSD,249.76,272.27,242.58,268.9,16926.53346332
1581825600000,2020-02-16 04:00:00,ETHUSD,271.17,273.96,236.56,249.76,44157.60835211
1581739200000,2020-02-15 04:00:00,ETHUSD,282.62,286.12,258.15,271.17,16958.72784316
1581652800000,2020-02-14 04:00:00,ETHUSD,266.6,289.58,260.36,282.62,23004.33499486
1581566400000,2020-02-13 04:00:00,ETHUSD,269.9,278.34,256.42,266.6,33197.99657852
1581480000000,2020-02-12 04:00:00,ETHUSD,245.15,276.0,245.15,269.9,54792.67929797
1581393600000,2020-02-11 04:00:00,ETHUSD,218.8,248.1,218.13,245.15,34629.54499087
1581307200000,2020-02-10 04:00:00,ETHUSD,225.41,225.47,217.09,218.8,20898.8086895
1581220800000,2020-02-09 04:00:00,ETHUSD,228.86,230.99,223.8,225.41,14951.33449894
1581134400000,2020-02-08 04:00:00,ETHUSD,217.56,229.34,217.3,228.86,13407.44814631
1581048000000,2020-02-07 04:00:00,ETHUSD,217.06,224.29,213.49,217.56,17912.89269361
1580961600000,2020-02-06 04:00:00,ETHUSD,206.26,220.0,206.26,217.06,693.47551685
1580875200000,2020-02-05 04:00:00,ETHUSD,189.05,207.99,188.56,206.26,20471.12193723
1580788800000,2020-02-04 04:00:00,ETHUSD,187.58,189.67,183.97,189.05,7921.54920344
1580702400000,2020-02-03 04:00:00,ETHUSD,191.42,191.97,186.56,187.58,10351.8724231
1580616000000,2020-02-02 04:00:00,ETHUSD,180.34,196.0,178.82,191.42,20849.81248195
1580529600000,2020-02-01 04:00:00,ETHUSD,182.65,183.93,179.84,180.34,4269.53800477
1580443200000,2020-01-31 04:00:00,ETHUSD,183.01,184.05,175.33,182.65,12905.52691351
1580356800000,2020-01-30 04:00:00,ETHUSD,172.98,186.88,172.98,183.01,25732.16735863
1580270400000,2020-01-29 04:00:00,ETHUSD,176.4,178.49,170.54,172.98,12934.40792031
1580184000000,2020-01-28 04:00:00,ETHUSD,172.8,177.45,169.96,176.4,12044.60510651
